timeInDeepZqPoints,startDate,timeToZ,awakeningsZqPoints,dayFeel,alarmRingIndex,morningFeel,timeInWakePercentage,wakeWindowEndIndex,alarmReason,totalZ,timeInWakeZqPoints,riseTime,timeInRemZqPoints,timeInLight,timeInDeep,wakeWindowShow,timeInWake,sleepStealerScore,timeInRem,totalZZqPoints,timeInRemPercentage,sleepGraphStartTime,awakenings,timeInDeepPercentage,wakeWindowStartIndex,bedTime,timeInLightPercentage,grouping
6,2011-11-9,9,-1,0,0,0,0,0,NO_ALARM,229,0,2011-11-10 07:15:00,4,149,False,2,0,51,33,22,2011-11-10 03:10:00,1,12,0,2011-11-10 03:14:42,66,DAILY
11,2011-11-12,3,-1,0,0,1,0,0,NO_ALARM,232,0,2011-11-13 08:00:00,3,139,False,2,0,43,32,18,2011-11-13 03:00:00,2,21,0,2011-11-13 03:07:34,61,DAILY
14,2011-11-13,11,-1,0,0,3,1,0,NO_ALARM,439,0,2011-11-14 09:50:00,9,242,False,5,0,133,62,29,2011-11-14 02:10:00,2,14,0,2011-11-14 02:17:52,56,DAILY
12,2011-11-14,6,-1,0,0,2,0,0,NO_ALARM,346,0,2011-11-15 09:05:00,9,164,False,1,0,124,49,35,2011-11-15 03:05:00,1,16,0,2011-11-15 03:09:12,49,DAILY
12,2011-11-15,6,-1,0,0,3,1,0,NO_ALARM,425,0,2011-11-16 08:25:00,9,243,False,5,0,124,60,28,2011-11-16 00:55:00,2,13,0,2011-11-16 00:59:45,58,DAILY
12,2011-11-16,20,-1,0,0,3,0,0,NO_ALARM,433,0,2011-11-17 09:15:00,10,233,False,1,0,143,62,33,2011-11-17 01:30:00,1,13,0,2011-11-17 01:36:35,54,DAILY
11,2011-11-20,21,-1,0,0,3,0,0,NO_ALARM,398,0,2011-11-21 08:35:00,6,260,False,2,0,87,57,21,2011-11-21 01:15:00,1,12,0,2011-11-21 01:21:46,67,DAILY
13,2011-11-21,6,0,0,0,4,0,0,NO_ALARM,438,0,2011-11-22 09:05:00,7,279,False,0,0,99,62,22,2011-11-22 01:40:00,0,13,0,2011-11-22 01:44:02,65,DAILY
11,2011-11-22,7,-1,0,0,3,1,0,NO_ALARM,370,0,2011-11-23 08:25:00,7,220,False,4,0,100,52,26,2011-11-23 01:45:00,1,13,0,2011-11-23 01:56:59,60,DAILY
11,2011-11-24,8,0,0,0,0,0,0,NO_ALARM,371,0,2011-11-25 08:40:00,6,235,False,0,0,83,53,22,2011-11-25 02:20:00,0,14,0,2011-11-25 02:25:11,64,DAILY
10,2011-11-25,12,0,0,0,4,0,0,NO_ALARM,437,0,2011-11-26 09:30:00,9,256,False,0,0,133,63,30,2011-11-26 01:15:00,0,11,0,2011-11-26 01:31:18,59,DAILY
8,2011-11-27,13,0,0,0,4,0,0,NO_ALARM,361,0,2011-11-28 08:20:00,8,217,False,0,0,106,51,29,2011-11-28 01:25:00,0,10,0,2011-11-28 01:33:25,61,DAILY
5,2011-12-1,15,0,0,0,0,0,0,NO_ALARM,134,0,2011-12-02 05:10:00,1,89,False,0,0,21,20,15,2011-12-02 02:35:00,0,18,0,2011-12-02 02:43:28,67,DAILY
10,2011-12-2,6,0,0,0,3,0,0,NO_ALARM,402,0,2011-12-03 09:45:00,8,238,False,0,0,119,57,29,2011-12-03 02:55:00,0,11,0,2011-12-03 02:57:26,60,DAILY
8,2011-12-3,38,0,0,0,2,0,0,NO_ALARM,289,0,2011-12-04 07:25:00,5,184,False,0,0,70,41,24,2011-12-04 01:50:00,0,12,0,2011-12-04 01:55:13,64,DAILY
14,2011-12-4,18,0,0,0,3,0,0,NO_ALARM,395,0,2011-12-05 11:40:00,11,180,False,0,0,150,55,37,2011-12-05 04:45:00,0,16,0,2011-12-05 04:46:59,47,DAILY
12,2011-12-5,6,0,0,0,3,0,0,NO_ALARM,434,0,2011-12-06 10:50:00,8,261,False,0,0,115,62,26,2011-12-06 03:25:00,0,13,0,2011-12-06 03:31:11,61,DAILY
8,2011-12-7,6,-1,0,0,4,0,0,NO_ALARM,529,0,2011-12-08 07:35:00,8,371,False,3,0,119,75,22,2011-12-07 22:35:00,2,7,0,2011-12-07 22:38:54,71,DAILY
6,2011-12-9,17,0,0,0,3,0,0,NO_ALARM,435,0,2011-12-10 10:20:00,9,279,False,0,0,129,62,29,2011-12-10 02:45:00,0,6,0,2011-12-10 02:50:24,65,DAILY
8,2011-12-10,32,-1,0,0,0,0,0,NO_ALARM,312,0,2011-12-11 08:00:00,4,220,False,2,0,55,44,17,2011-12-11 02:10:00,1,11,0,2011-12-11 02:15:03,72,DAILY
